,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
2220,云南铜业,0.0469,0.0596,5.5324,0.085,15.0537
2221,和仁科技,0.0466,0.0193,0.4723,0.0472,4.7507
2222,中铁工业,0.0465,0.0246,0.5509,0.0467,4.8358
2223,金鸿顺,0.0465,0.0303,0.8852,0.099,11.3678
2224,金轮股份,0.0464,0.0374,0.8959,0.1072,10.868
2225,中国重汽,0.0463,0.0848,1.5424,0.1232,12.4749
2226,全信股份,0.0463,0.0194,,0.1038,12.3839
2227,长江传媒,0.0462,0.0462,0.6341,0.136,14.3481
2228,飞荣达,0.046,0.0325,0.3672,0.0854,12.1888
2229,合兴包装,0.0459,0.0796,1.9555,0.1399,15.173
2230,东软集团,0.0458,0.0242,,0.07200000000000001,8.0232
2231,吉药控股,0.0458,0.0089,0.1968,0.0166,2.4328
2232,金钼股份,0.0458,0.0258,0.8791,0.1808,36.5893
2233,海联金汇,0.0455,0.0242,1.6434,0.0811,8.5367
2234,露笑科技,0.0455,0.0264,,0.0378,4.3283
2235,智动力,0.0455,0.0268,4.335,0.0611,6.6634
2236,省广集团,0.0454,0.0596,2.1769,0.1482,17.0698
2237,起步股份,0.0454,0.0272,0.3523,0.0811,8.1925
2238,泰和新材,0.0453,0.0259,0.6564,0.0736,7.6644
2239,永悦科技,0.0453,0.0459,0.7367,0.4353,43.5918
2240,昇兴股份,0.0453,0.0259,2.2945,0.0527,5.8124
2241,振东制药,0.0452,0.0214,,0.0835,10.7244
2242,华森制药,0.0452,0.0291,0.2315,0.1201,12.7705
2243,金力永磁,0.0451,0.0281,0.3965,0.0604,6.7851
2244,双星新材,0.045,0.0186,0.5398,0.1083,21.6138
2245,全聚德,0.045,0.0396,0.9744,0.1906,19.5697
2246,陕西黑猫,0.045,0.0324,1.0361,0.0678,7.5645
2247,美亚柏科,0.0449,0.0209,0.2378,0.0825,8.8584
2248,冀东装备,0.0448,0.0439,6.5694,0.0556,5.6568
2249,莫高股份,0.0445,0.008,0.5448,0.0716,8.895
2250,福达合金,0.0445,0.0442,1.021,0.1042,12.0083
2251,思美传媒,0.0444,0.0533,6.029,0.2197,22.0582
2252,交运股份,0.0443,0.0467,1.1455,0.1457,18.4923
2253,富通鑫茂,0.0442,0.0384,1.0871,0.0855,11.1009
2254,时代出版,0.0442,0.0419,0.8562,0.1403,14.8773
2255,电光科技,0.0441,0.0239,0.6597,0.057,5.7935
2256,腾达建设,0.0441,0.0138,,0.0227,3.6652
2257,盛和资源,0.044000000000000004,0.0312,1.0061,0.0804,8.939
2258,龙净环保,0.044000000000000004,0.022000000000000002,0.514,0.0301,3.1912
2259,先锋电子,0.0439,0.0152,0.4912,0.1052,10.7167
2260,雅运股份,0.0439,0.0329,0.3133,0.2524,25.3378
2261,得邦照明,0.0438,0.0456,0.7069,0.1388,13.8909
2262,必创科技,0.0437,0.0181,0.1943,0.0865,8.6515
2263,富奥股份,0.0436,0.0293,0.3916,0.0751,9.0996
2264,黑芝麻,0.0436,0.032,7.1338,0.0672,7.4442
2265,金奥博,0.0436,0.0223,0.2553,0.172,23.9801
2266,怡球资源,0.0435,0.055,2.8117,0.1134,13.7716
2267,龙宇燃油,0.0435,0.124,7.5431,0.4641,48.0168
2268,贵航股份,0.0434,0.0382,0.9056,0.1693,17.2485
2269,爱仕达,0.0432,0.0302,1.0569,0.0582,8.8805
2270,云赛智联,0.0432,0.0349,0.6455,0.1394,14.4448
2271,威星智能,0.0431,0.0267,0.4351,0.0531,5.3195
2272,中超控股,0.0431,0.0403,3.1482,0.0576,5.9091
2273,融捷股份,0.043,0.0153,,0.0639,7.1815
2274,航天电器,0.0429,0.0258,0.3013,0.0793,8.5742
2275,万盛股份,0.0429,0.0358,0.7182,0.0789,11.3293
2276,瑞丰高材,0.0429,0.0587,0.6874,0.1363,14.0738
2277,通用股份,0.0429,0.0373,1.114,0.0938,9.4144
2278,众源新材,0.0428,0.125,1.4692,0.5957,62.8322
2279,万里股份,0.0427,0.0327,,0.3217,34.6257
2280,万里股份,0.0427,0.0327,,0.3217,34.6257
2281,北方股份,0.0423,0.0247,0.2332,0.0562,6.3936
2282,天邦股份,0.042,0.0305,,0.0496,5.4775
2283,东宏股份,0.042,0.0365,0.4453,0.205,25.408
2284,巨力索具,0.042,0.0177,3.9704,0.0448,4.7512
2285,中牧股份,0.042,0.0272,0.4142,0.0791,8.1007
2286,中航飞机,0.0419,0.0293,2.7638,0.0491,5.0269
2287,棕榈股份,0.0417,0.0126,4.3833,0.0187,2.3507
2288,新华百货,0.0417,0.0644,2.8295,0.1093,12.2244
2289,洛凯股份,0.0415,0.0247,0.3844,0.0818,8.2107
2290,远大智能,0.0415,0.0216,6.1127,0.0508,6.0833
2291,中兴商业,0.0415,0.0488,1.1729,0.1286,17.7895
2292,东华软件,0.0415,0.022000000000000002,0.4405,0.0522,5.2673
2293,宏润建设,0.0415,0.0282,2.0718,0.0358,4.2732
2294,隧道股份,0.0413,0.0197,0.7702,0.0273,3.7896
2295,*ST秋林,0.0411,0.1346,,0.0766,9.5927
2296,浩丰科技,0.0407,0.0182,,0.0573,5.7328
2297,凤凰股份,0.0406,0.0042,0.0533,0.0084,1.56
2298,新农开发,0.0405,0.0119,,0.0151,1.9361
2299,皇氏集团,0.0404,0.0197,,0.0394,6.479
2300,大华股份,0.0404,0.0363,0.3682,0.071,7.602
2301,万隆光电,0.0404,0.0178,0.8498,0.0738,7.3835
2302,哈森股份,0.04,0.0409,,0.1811,18.1795
2303,明阳智能,0.04,0.0124,0.6536,0.0158,2.7361
2304,联建光电,0.0399,0.0347,,0.0609,6.1309
2305,威唐工业,0.0399,0.0245,0.24,0.1068,13.0432
2306,津膜科技,0.0398,0.0092,1.5927,0.0226,2.7149
2307,宁波东力,0.0398,0.2753,,0.4168,62.8891
2308,宏川智慧,0.0396,0.0055,0.1534,0.015,4.2875
2309,翠微股份,0.0395,0.0355,1.1287,0.0811,10.4934
2310,渝三峡A,0.0395,0.017,0.5515,0.064,11.6734
2311,耐威科技,0.0394,0.0085,0.2812,0.0201,2.4214
2312,中化国际,0.0394,0.047,1.1213,0.0898,13.9115
2313,国机汽车,0.0394,0.0701,3.1649,0.10300000000000001,11.9169
2314,吴通控股,0.0394,0.0488,,0.1292,12.9402
2315,智度股份,0.0393,0.0382,0.4219,0.1488,14.9619
2316,苏美达,0.0393,0.0755,2.6036,0.0941,10.5136
2317,金花股份,0.0392,0.0148,0.7909999999999999,0.1435,14.7225
2318,希努尔,0.0392,0.0203,0.467,0.0638,8.0334
2319,禾望电气,0.0391,0.0126,0.4403,0.0384,5.0878
2320,中百集团,0.0389,0.0739,1.3526,0.1351,13.5444
2321,万里石,0.0389,0.0326,4.758,0.0658,6.6610000000000005
2322,科林电气,0.0387,0.0243,0.5473,0.053,5.4759
2323,澳柯玛,0.0387,0.0427,2.9116,0.0704,8.2847
2324,长城电工,0.0383,0.0146,3.3954,0.0262,3.2575
2325,东北制药,0.0382,0.0243,1.4158,0.0351,4.2862
2326,天原集团,0.038,0.0493,5.5679,0.0777,9.2088
2327,江西铜业,0.038,0.0795,3.3338,0.1609,17.734
2328,赢合科技,0.0375,0.0152,0.2372,0.0367,3.9003
2329,华昌达,0.0373,0.0224,4.1789,0.0359,4.4569
2330,翰宇药业,0.0372,0.0083,,0.0207,5.6493
2331,豫光金铅,0.0371,0.0664,5.483,0.0955,11.0227
2332,百联股份,0.0371,0.0396,1.9841,0.0703,7.9294
2333,佳都科技,0.0371,0.0231,0.6633,0.045,5.6379
2334,美格智能,0.0371,0.0409,0.7866,0.0996,10.037
2335,海越能源,0.037000000000000005,0.0815,1.9017,0.1196,16.4958
2336,恒星科技,0.0369,0.0203,,0.0416,4.3465
2337,普邦股份,0.0368,0.0156,2.8984,0.0374,5.1066
2338,安奈儿,0.0368,0.0361,0.535,0.1185,11.8631
2339,健友股份,0.0367,0.0183,0.1469,0.0636,6.582999999999999
2340,山东章鼓,0.0366,0.0249,0.4149,0.0647,8.3388
2341,广晟有色,0.0366,0.0235,,0.0454,5.6721
2342,开开实业,0.0365,0.0315,0.9127,0.0621,11.1385
2343,唐人神,0.0365,0.0862,2.886,0.2183,26.0359
2344,香雪制药,0.0364,0.0106,1.0371,0.0198,2.8313
2345,第一医药,0.0364,0.0396,0.9069,0.1044,12.0274
2346,光电股份,0.0363,0.0247,1.5196,0.0714,7.2361
2347,中马传动,0.0363,0.0175,0.5728,0.0757,7.9514
2348,新开普,0.0363,0.0144,0.3128,0.0471,5.2059
2349,思源电气,0.0363,0.023,0.593,0.0607,6.1335
2350,开尔新材,0.0361,0.0089,,0.0399,4.2477
2351,三房巷,0.0359,0.024,0.5866,0.1967,19.6664
2352,中持股份,0.0357,0.0154,0.3445,0.0241,3.5263
2353,英搏尔,0.0356,0.019,0.4392,0.0405,4.6954
2354,日科化学,0.0355,0.0306,0.5412,0.2863,28.8049
2355,华峰超纤,0.0355,0.0144,0.3604,0.0452,6.9603
2356,天通股份,0.0354,0.0155,0.3179,0.0445,5.484
2357,旭光股份,0.0353,0.0221,0.6078,0.0737,7.5971
2358,福斯特,0.0353,0.0263,0.2261,0.1884,19.1578
2359,炼石航空,0.0351,0.0108,2.5646,0.0263,3.1889999999999996
2360,柳工,0.0351,0.0242,0.7538,0.0393,5.2224
2361,超讯通信,0.035,0.022000000000000002,0.8942,0.0317,3.5807
2362,集智股份,0.035,0.0135,0.4093,0.1226,12.2611
2363,柯利达,0.035,0.0209,1.2257,0.0292,3.2199
2364,顶固集创,0.0349,0.0288,0.3788,0.109,11.3011
2365,岭南控股,0.0349,0.0539,1.1334,0.1247,14.9553
2366,神剑股份,0.0348,0.0199,0.8467,0.0439,4.5759
2367,三变科技,0.0347,0.0198,3.1542,0.0321,3.5015
2368,国光电器,0.0345,0.028999999999999998,,0.0451,6.2161
2369,实丰文化,0.0344,0.0225,0.4281,0.3495,37.6914
2370,吉大通信,0.0343,0.0141,0.3359,0.0527,5.2729
2371,天地数码,0.0343,0.0289,0.4386,0.1451,15.148
2372,海油工程,0.0341,0.0125,4.7152,0.052000000000000005,5.6048
2373,亚星锚链,0.034,0.0093,,0.0454,5.022
2374,科信技术,0.0339,0.018000000000000002,1.1008,0.0648,6.8721
2375,仟源医药,0.0338,0.0257,3.9349,0.0681,9.6451
2376,丽岛新材,0.0336,0.0302,0.381,0.3444,34.4357
2377,惠泉啤酒,0.0334,0.0152,1.0151,0.2441,25.1568
2378,安纳达,0.0334,0.0378,0.8082,0.1692,17.9164
2379,恒润股份,0.0334,0.0223,0.3115,0.0643,7.7359
2380,英派斯,0.0333,0.0238,0.4825,0.1131,11.4487
2381,达意隆,0.033,0.0223,3.1469,0.04,4.1938
2382,容大感光,0.0329,0.026000000000000002,0.3306,0.1413,14.8728
2383,万达信息,0.0328,0.0092,0.3208,0.0173,2.1338
2384,航天工程,0.0328,0.0145,0.2346,0.0525,5.6886
2385,延华智能,0.0327,0.0185,,0.0381,3.9141
2386,太安堂,0.0327,0.0125,0.3935,0.0323,4.8186
2387,日上集团,0.0325,0.0239,1.1796,0.0463,4.7377
2388,榕基软件,0.0325,0.0104,0.8475,0.0248,2.5792
2389,德尔股份,0.0324,0.0262,0.9176,0.0445,6.7632
2390,齐翔腾达,0.0324,0.0785,1.0701,0.2222,23.186999999999998
2391,人福医药,0.0324,0.017,,0.0285,3.6731
2392,中化岩土,0.0323,0.0135,0.5199,0.0249,2.9442
2393,金科股份,0.0322,0.0058,0.3306,0.0069,0.9657
2394,聚飞光电,0.032,0.023,0.49,0.0572,6.0988
2395,青松股份,0.032,0.031,0.1135,0.128,13.0873
2396,北玻股份,0.0319,0.0165,1.0003,0.0821,9.4151
2397,禾丰牧业,0.0318,0.0723,0.8292,0.1882,20.0353
2398,神开股份,0.0318,0.0136,0.6459999999999999,0.0477,5.1954
2399,航发科技,0.0316,0.0127,,0.0183,2.6457
2400,吉翔股份,0.0313,0.0283,0.6153,0.0675,7.0795
2401,时代新材,0.0313,0.0263,,0.0396,4.6668
2402,辉煌科技,0.0312,0.0081,0.4789,0.027999999999999997,3.3192
2403,广田集团,0.0312,0.0214,1.4119,0.0325,3.6858
2404,茂化实华,0.031,0.1081,3.326,0.4579,58.3467
2405,蓝晓科技,0.031,0.0106,0.1385,0.0221,2.24
2406,凤竹纺织,0.0309,0.0226,1.0145,0.0475,5.2695
2407,赛为智能,0.0309,0.0082,0.5303,0.0165,2.0631
2408,南都电源,0.0308,0.0196,2.0361,0.038,4.7747
2409,国药一致,0.0307,0.0457,0.9808,0.08800000000000001,8.962
2410,光力科技,0.0306,0.0096,0.1869,0.0786,9.6257
2411,云南旅游,0.0305,0.0167,0.1319,0.0343,3.4368
2412,宜华生活,0.0305,0.0126,0.5856,0.0238,3.2781
2413,广哈通信,0.0303,0.0095,0.3897,0.0731,7.5633
2414,泰山石油,0.03,0.0728,45.0072,0.2531,26.2884
2415,新凤鸣,0.03,0.057,0.6882,0.1097,14.8154
2416,联诚精密,0.0298,0.0162,0.4453,0.036000000000000004,4.7947
2417,正丹股份,0.0296,0.0223,0.5927,0.1202,12.0191
2418,全筑股份,0.0295,0.0237,0.6694,0.0311,3.3137
2419,重庆百货,0.0294,0.071,1.1468,0.1194,12.3886
2420,健民集团,0.0294,0.0369,0.7823,0.1102,11.337
2421,哈尔斯,0.0294,0.0296,0.5714,0.0554,6.5753
2422,永福股份,0.0293,0.0142,0.2737,0.040999999999999995,4.1073
2423,智慧能源,0.0293,0.0279,2.7407,0.0383,4.5942
2424,百洋股份,0.0293,0.0247,1.268,0.0652,6.6506
2425,回天新材,0.0292,0.0211,0.428,0.0788,8.0957
2426,海信家电,0.0291,0.0481,0.7374,0.0753,7.7694
2427,安源煤业,0.0291,0.022000000000000002,2.3875,0.0249,3.3874
2428,新晨科技,0.0291,0.0196,0.4899,0.0425,4.9430000000000005
2429,中孚信息,0.0287,0.0172,0.2409,0.0721,7.5815
2430,建研集团,0.0287,0.0213,0.3062,0.0691,7.0857
2431,中国软件,0.0286,0.0232,1.0934,0.0426,4.8785
2432,广百股份,0.0285,0.0493,1.0708,0.1326,13.6665
2433,粤传媒,0.0285,0.0052,0.4497,0.0527,5.4483
2434,双杰电气,0.0285,0.0137,0.3304,0.0243,2.8282
2435,方正电机,0.0285,0.0136,,0.0433,4.6416
2436,红相股份,0.0284,0.0102,0.1432,0.0263,3.2277
2437,顺灏股份,0.0284,0.0162,0.5121,0.0438,6.0115
2438,海鸥住工,0.0284,0.022000000000000002,1.5099,0.0522,6.0178
2439,浪潮信息,0.0283,0.052000000000000005,2.0425,0.0817,8.4595
2440,亚太药业,0.0282,0.0112,0.1767,0.0479,12.7894
2441,维维股份,0.0282,0.017,3.5761,0.0262,2.7827
2442,置信电气,0.0281,0.0156,16.8765,0.026000000000000002,2.7135
2443,凌云股份,0.027999999999999997,0.0258,0.6188,0.0458,5.5788
2444,盛屯矿业,0.0279,0.0638,2.0629,0.1458,19.3648
2445,深粮控股,0.0278,0.0462,0.9322,0.1403,20.1365
2446,凯撒旅游,0.0276,0.0371,1.0345,0.0609,7.7963
2447,通鼎互联,0.0275,0.0118,0.21600000000000003,0.0235,2.8114
2448,武进不锈,0.0275,0.0191,0.2765,0.0766,8.2573
2449,三维丝,0.0275,0.0082,,0.013000000000000001,1.3333
2450,天津普林,0.0273,0.0183,,0.0516,5.5196
2451,广生堂,0.0272,0.0128,0.6538,0.0374,4.6339
2452,易明医药,0.0272,0.0176,0.5272,0.0954,9.6715
2453,大富科技,0.0271,0.0074,,0.0375,3.8036
2454,聚隆科技,0.0269,0.0056,0.3527,0.036000000000000004,3.9215
2455,华源控股,0.0269,0.0161,0.69,0.0427,6.7971
2456,卓翼科技,0.0269,0.0244,,0.0568,6.2984
2457,春秋电子,0.0267,0.0187,0.4368,0.0419,4.3896
2458,嘉欣丝绸,0.0266,0.0279,0.5526,0.0698,7.3698
2459,千方科技,0.0264,0.0141,0.2153,0.0375,4.0119
2460,瑞斯康达,0.0263,0.0163,0.5098,0.045,4.5039
2461,文一科技,0.0262,0.0083,1.1640000000000001,0.0172,1.7561
2462,维业股份,0.0262,0.0257,0.9341,0.0406,4.0753
2463,深科技,0.0262,0.0271,0.7442,0.046,4.6702
2464,神州信息,0.0261,0.0222,5.019,0.0418,4.2552
2465,中国外运,0.026000000000000002,0.0327,0.6294,0.0598,9.9693
2466,金陵体育,0.026000000000000002,0.0128,0.3339,0.0431,4.3776
2467,永艺股份,0.0259,0.0356,0.5903,0.109,10.9183
2468,联创电子,0.0259,0.0182,0.5156,0.0273,3.8836
2469,尚荣医疗,0.0259,0.0103,0.3134,0.0318,3.4714
2470,奥飞娱乐,0.0258,0.011000000000000001,,0.0273,3.0283
2471,乐凯胶片,0.0257,0.0203,2.2404,0.0732,7.5751
2472,国联水产,0.0257,0.0248,0.5281,0.0446,5.5792
2473,高乐股份,0.0254,0.0113,0.6858,0.0477,8.4237
2474,振华重工,0.0254,0.0078,1.4065,0.0105,1.6014
2475,国药股份,0.0253,0.0456,0.6164,0.0901,9.2389
2476,雷科防务,0.0253,0.0055,0.16899999999999998,0.0452,4.8131
2477,四创电子,0.0252,0.0178,0.5058,0.0263,2.9165
2478,辽宁成大,0.0252,0.0136,0.5686,0.0343,4.7099
2479,拉芳家化,0.0251,0.0121,0.1886,0.1219,12.9479
2480,永辉超市,0.025,0.0444,1.7655,0.0872,8.8264
2481,上工申贝,0.0249,0.0192,0.5021,0.0487,8.0991
2482,新野纺织,0.0248,0.0154,0.387,0.026000000000000002,3.2641
2483,华通医药,0.0247,0.0249,1.2117,0.0431,5.5475
2484,可立克,0.0247,0.0247,0.3177,0.1038,10.5461
2485,海大集团,0.0246,0.0596,0.698,0.1133,14.9007
2486,鹿港文化,0.0244,0.0174,1.6412,0.0287,3.1948
2487,中储股份,0.0242,0.040999999999999995,2.0140000000000002,0.0832,10.4321
2488,麦趣尔,0.0242,0.011000000000000001,,0.0446,4.5633
2489,华宏科技,0.0241,0.0181,0.28800000000000003,0.064,6.5889
2490,梦舟股份,0.0237,0.0266,,0.0587,6.0322
2491,中创物流,0.0236,0.07,0.5092,0.1772,18.0652
2492,怡亚通,0.0235,0.0377,10.3653,0.0471,5.1029
2493,利安隆,0.0235,0.0174,0.1785,0.0381,4.2009
2494,有研新材,0.0235,0.032,1.3607,0.2822,44.3928
2495,国立科技,0.0233,0.0179,0.4929,0.0443,4.5209
2496,银座股份,0.0233,0.0247,,0.0332,3.5419
2497,山东威达,0.0232,0.0125,0.2497,0.066,7.0854
2498,世纪瑞尔,0.0232,0.0066,0.1741,0.0483,4.8311
2499,传化智联,0.0231,0.0156,0.518,0.0283,3.9804
2500,长春一东,0.023,0.0192,0.3486,0.0375,4.5546
2501,飞力达,0.0229,0.0304,2.8443,0.0631,6.6058
2502,电工合金,0.0227,0.0275,0.4832,0.0778,7.78
2503,银宝山新,0.0227,0.0168,1.6213,0.0237,2.634
2504,际华集团,0.0225,0.0161,,0.0376,7.2569
2505,山推股份,0.0224,0.0191,2.1045,0.0314,3.9929
2506,神火股份,0.0224,0.0079,,0.0092,1.0302
2507,达华智能,0.0223,0.011000000000000001,,0.013999999999999999,1.6546
2508,大通燃气,0.0223,0.0086,,0.0199,4.4662
2509,道恩股份,0.0223,0.0176,0.2445,0.0416,4.4383
2510,传艺科技,0.0223,0.0159,0.2652,0.0404,4.4501
2511,金太阳,0.0223,0.012,0.1345,0.0679,7.0672
2512,华阳集团,0.0222,0.0169,4.2637,0.0672,7.1197
2513,罗莱生活,0.0221,0.0212,0.1951,0.0938,10.1088
2514,银河电子,0.0221,0.0093,,0.0273,2.877
2515,金辰股份,0.022000000000000002,0.0097,0.1841,0.0207,2.0689
2516,一汽富维,0.0219,0.0318,0.4893,0.0776,8.2267
2517,启明信息,0.0219,0.0176,0.4393,0.0453,5.0743
2518,ST坊展,0.0219,0.0023,0.3785,0.0037,1.0836
2519,物产中大,0.0218,0.0759,1.9062,0.1146,13.3578
2520,洪都航空,0.0216,0.0054,0.3502,0.0109,1.1206
2521,大东方,0.0212,0.0412,0.6447,0.1019,11.7991
2522,四川九洲,0.0211,0.0148,0.882,0.0268,2.8588
2523,建艺集团,0.0211,0.0156,0.6863,0.0226,2.3411
2524,厦门国贸,0.0209,0.0567,1.7464,0.0862,9.6413
2525,中广核技,0.0208,0.0119,0.3732,0.0244,2.984
2526,诚益通,0.0208,0.0068,0.1382,0.0297,3.0399
2527,ST围海,0.0208,0.0066,0.2812,0.0132,1.4819
2528,万润科技,0.0206,0.0207,,0.0383,4.8985
2529,文科园林,0.0206,0.0153,0.2348,0.0444,5.0887
2530,华西能源,0.0205,0.0051,,0.0066,0.8923
2531,惠博普,0.0205,0.0087,,0.0158,2.0303
2532,西部矿业,0.0204,0.0148,,0.0208,3.1243
2533,朗姿股份,0.0204,0.0075,0.2661,0.0181,2.291
2534,星徽精密,0.0203,0.005,4.1464,0.0061,0.6408
2535,奥特迅,0.0202,0.0063,0.6871,0.0228,3.3132
2536,丝路视觉,0.0202,0.0183,0.3024,0.0447,4.518
2537,中水渔业,0.0201,0.012,0.2324,0.0493,5.7042
2538,江苏舜天,0.0201,0.0271,0.9092,0.0554,6.016
2539,诺普信,0.02,0.0145,0.2342,0.0287,2.9398
2540,北京城乡,0.0199,0.0102,0.8581,0.0294,3.2092
2541,奥普光电,0.0198,0.0077,0.1733,0.0778,13.5744
2542,恒逸石化,0.0197,0.0281,0.7464,0.0448,7.0371
2543,上海医药,0.0197,0.0247,0.7035,0.039,4.5628
2544,航天晨光,0.0195,0.0114,,0.0228,2.4242
2545,上海梅林,0.0195,0.0374,1.1109,0.0744,8.7869
2546,千红制药,0.0193,0.008,0.1206,0.0398,4.5858
2547,长虹华意,0.0193,0.0171,1.0523,0.0293,3.022
2548,三维股份,0.0193,0.0114,0.2612,0.034,3.4155
2549,中宠股份,0.0192,0.0193,0.4414,0.0473,5.1348
2550,弘业股份,0.0192,0.0287,,0.0556,6.1811
2551,英洛华,0.0191,0.0143,0.3357,0.064,7.0801
2552,南天信息,0.0191,0.0171,0.5368,0.0401,4.133
2553,厦门钨业,0.019,0.0165,0.4633,0.0278,3.3861
2554,沃施股份,0.019,0.001,0.1631,0.0021,0.315
2555,科恒股份,0.0189,0.0115,0.7148,0.0192,2.2154
2556,大西洋,0.0188,0.0166,0.6557,0.0594,6.2541
2557,中路股份,0.0188,0.0097,,0.0256,4.0654
2558,来伊份,0.0187,0.0256,7.1965,0.0736,7.6469
2559,四方科技,0.0186,0.0112,0.1259,0.0565,5.9984
2560,贵研铂业,0.0186,0.053,1.7201,0.085,9.6593
2561,正平股份,0.0186,0.0094,0.5527,0.013000000000000001,1.4485
2562,长荣股份,0.0186,0.0042,0.2947,0.0117,1.4627
2563,中国交建,0.0185,0.0095,0.4483,0.0126,1.8959
2564,新洋丰,0.0185,0.0206,0.2237,0.0707,7.3822
2565,杰赛科技,0.0184,0.0163,4.5474,0.0234,2.3807
2566,京投发展,0.0184,0.0046,0.161,0.0054,1.5384
2567,北方国际,0.0183,0.0159,0.2952,0.0267,3.1224
2568,数知科技,0.0183,0.0074,0.156,0.0354,4.4169
2569,盾安环境,0.0182,0.0166,,0.0209,3.2097
2570,中海达,0.0181,0.0084,0.1616,0.0344,4.2515
2571,中央商场,0.0181,0.0094,,0.0104,1.1396
2572,克来机电,0.0181,0.0112,0.1355,0.0293,3.0178
2573,泰永长征,0.018000000000000002,0.0076,0.0857,0.0695,8.4629
2574,证通电子,0.018000000000000002,0.0046,,0.0086,0.9767
2575,润邦股份,0.0178,0.0077,0.3843,0.022000000000000002,2.9847
2576,机器人,0.0177,0.0057,0.1201,0.017,2.22
2577,云海金属,0.0177,0.0199,0.27399999999999997,0.0334,3.5063
2578,*ST高升,0.0176,0.0047,,0.0112,2.1571
2579,依米康,0.0176,0.0082,0.6475,0.0124,1.4613
2580,中农立华,0.0176,0.0254,0.5705,0.0404,4.092
2581,阳光电源,0.0174,0.0098,0.2213,0.0169,1.9559
2582,弘宇股份,0.0172,0.0065,0.1465,0.0381,4.025
2583,拓维信息,0.0171,0.0064,,0.0303,4.4545
2584,中铝国际,0.017,0.0116,1.1191,0.0159,1.7414
2585,建发股份,0.017,0.022000000000000002,0.6264,0.0293,4.3153
2586,卫士通,0.017,0.0053,0.264,0.0186,1.9458
2587,天音控股,0.0169,0.0563,,0.07,7.7768
2588,胜利精密,0.0169,0.0159,,0.0284,3.0714
2589,中矿资源,0.0168,0.0045,0.1326,0.0133,1.4668
2590,*ST中捷,0.0168,0.0142,,0.0295,3.2035
2591,通宇通讯,0.0168,0.0075,0.4193,0.0252,2.7187
2592,厦门港务,0.0168,0.0263,2.0996,0.0454,5.2731
2593,南方汇通,0.0167,0.0091,0.1764,0.0178,3.6273
2594,金杯电工,0.0167,0.0189,0.5674,0.0489,5.7521
2595,金龙汽车,0.0166,0.0117,1.4732,0.0145,1.7337
2596,长亮科技,0.0165,0.0099,0.3095,0.0309,5.9343
2597,木林森,0.0164,0.0092,0.4054,0.0132,1.659
2598,辰安科技,0.0164,0.008,0.0952,0.0228,2.5884
2599,中国中铁,0.0162,0.0127,0.6859999999999999,0.0166,1.9217
2600,雄帝科技,0.016,0.0088,0.0889,0.027000000000000003,2.7611
2601,苏奥传感,0.0159,0.009000000000000001,0.1112,0.0553,6.0572
2602,东方集团,0.0158,0.0046,0.35600000000000004,0.008,1.2545
2603,泉峰汽车,0.0158,0.01,0.2068,0.0196,2.912
2604,云铝股份,0.0156,0.009000000000000001,,0.0119,1.5912
2605,拉夏贝尔,0.0155,0.0181,,0.0307,3.3396
2606,金发科技,0.0154,0.0174,0.6246,0.0322,4.3847
2607,力盛赛车,0.0153,0.0098,0.1366,0.0432,4.4555
2608,鼎胜新材,0.0153,0.0186,0.5565,0.0314,3.7225
2609,两面针,0.0152,0.0075,2.3946,0.0222,2.6196
2610,六国化工,0.0152,0.011000000000000001,,0.0145,1.7329
2611,华瑞股份,0.0151,0.0123,0.29100000000000004,0.0246,2.7423
2612,蓝光发展,0.015,0.0031,0.1851,0.0037,0.5534
2613,欧菲光,0.015,0.017,,0.022000000000000002,2.9459
2614,以岭药业,0.015,0.0085,0.122,0.0728,9.4639
2615,延长化建,0.015,0.0137,0.3273,0.0205,2.0924
2616,中国重工,0.015,0.0036,,0.0066,0.9646
2617,友阿股份,0.0149,0.006999999999999999,0.2774,0.0139,2.8158
2618,新赛股份,0.0149,0.01,0.6022,0.0133,1.4609999999999999
2619,万和电气,0.0148,0.015,0.2065,0.0305,3.1211
2620,三六五网,0.0147,0.0032,0.0631,0.0083,0.835
2621,通光线缆,0.0147,0.0104,0.5724,0.0189,2.0422
2622,华贸物流,0.0147,0.0254,0.4132,0.0905,9.5191
2623,中昌数据,0.0146,0.0118,0.3101,0.0304,4.8735
2624,浙商中拓,0.0145,0.079,2.9878,0.1056,10.9106
2625,烽火通信,0.0145,0.012,0.3872,0.019,2.0071
2626,申达股份,0.0144,0.0212,1.8057,0.0334,5.1801
2627,元成股份,0.0144,0.0068,0.1321,0.0107,1.2116
2628,博雅生物,0.0142,0.0069,0.07200000000000001,0.0268,4.3246
2629,西安饮食,0.0142,0.0055,0.8486,0.0117,1.5738
2630,振德医疗,0.0142,0.0109,0.1559,0.0279,2.9786
2631,帝欧家居,0.0141,0.0104,0.1614,0.0235,2.7442
2632,九州通,0.013999999999999999,0.0183,0.8846,0.0264,2.7606
2633,上海建工,0.013999999999999999,0.0111,0.6986,0.0133,1.6589
2634,岱勒新材,0.013999999999999999,0.0046,0.136,0.0099,1.1042
2635,蠡湖股份,0.013999999999999999,0.0079,0.1963,0.018000000000000002,1.903
2636,海能达,0.013999999999999999,0.0065,0.2031,0.0109,1.5055
